ST_ID,LATITUDE,LONGITUDE
3643,53.8292,40.0657
3645,51.1785,32.8183
3646,51.2422,32.6991
3647,51.3160,32.5789
3649,51.2419,34.4616
3651,51.4645,32.3315
3652,51.5323,32.2347
3654,51.6714,32.0753
3658,51.7621,32.2439
3659,51.8143,31.9433
3661,51.8636,31.7802
3662,51.9138,31.6416
3664,52.0301,31.4916
3669,52.0303,31.4917
3670,51.2405,34.4577
3676,51.2232,33.1879
3680,51.2629,33.1730
3682,51.3679,33.1519
3684,51.4527,33.2200
3686,51.5516,33.3626
3688,51.6434,33.4371
3689,51.7033,33.4518
3690,51.7642,33.4814
3691,51.8264,33.5907
3698,51.8585,33.4801
3702,51.9137,33.2652
3703,51.6785,33.9387
3706,51.5231,33.9356
3707,51.9106,33.7445
3710,52.1839,34.0223
3714,51.1993,33.3869
3718,51.2140,33.5396
3719,51.2130,33.6021
3721,51.2033,33.8454
3726,51.1700,34.2244
3727,51.1678,34.2534
3729,51.8120,34.0396
3731,51.9538,33.9433
3732,49.0345,28.1115
3733,49.0348,28.0664
3740,49.5323,26.2085
3742,49.4956,26.4503
3744,49.5085,26.6211
3745,49.4958,26.7432
3748,49.4429,26.9297
3753,49.4162,27.0097
3755,49.3738,27.1410
3758,49.2917,27.2944
3759,49.2671,27.4306
3762,49.1956,27.6637
3771,59.9605,31.0283
3772,59.9374,30.9698
3773,59.9271,30.9648
3774,59.8777,30.9615
3776,59.8436,30.9286
3777,59.9426,30.4310
3778,60.0144,30.6487
3779,60.0072,30.6060
3780,59.9803,30.5492
3781,59.9867,30.5628
3782,59.8886,30.4951
3783,59.9418,30.5072
3784,59.9813,30.5133
3785,59.9879,30.4267
3786,59.9335,30.4426
3787,59.9651,30.4456
3788,59.9903,30.3534
3789,60.5488,30.2156
3792,60.4117,30.3330
3794,60.3710,30.3711
3796,60.3177,30.4307
3798,60.2473,30.4643
3799,60.2092,30.4940
3800,60.1724,30.5255
3801,60.4646,30.2608
3802,60.1491,30.5092
3803,60.1120,30.4838
3804,60.0945,30.4720
3805,60.0768,30.4603
3806,60.0509,30.4425
3807,60.0333,30.4377
3808,60.0040,30.4409
3809,59.9563,30.3571
3810,59.9947,30.3281
3811,60.0580,30.3577
3812,60.0170,30.3137
3813,60.0389,30.3018
3814,60.0465,30.2976
3815,60.0811,30.2586
3816,60.1043,30.2183
3817,60.1174,30.1521
3818,60.1224,30.1269
3819,59.9917,30.2965
3820,59.9946,30.1524
3821,59.9957,30.1302
3823,60.0139,30.0128
3824,60.0392,29.9773
3825,60.0494,29.9766
3826,60.0619,29.9736
3827,60.0782,29.9684
3828,60.0928,29.9587
3829,60.1111,29.9551
3830,60.1444,30.0149
3831,60.1581,29.9448
3832,60.1729,29.8689
3833,60.1846,29.8089
3834,60.2055,29.7011
3835,60.2210,29.6246
3836,60.2021,29.5090
3837,60.2489,29.5746
3839,60.2912,29.4996
3841,60.3570,29.3889
3842,60.4099,29.3522
3843,60.1729,29.4312
3845,60.1968,29.2647
3846,60.2224,29.1829
3847,60.2606,29.1364
3848,60.3376,28.9829
3849,59.9211,32.3004
3850,59.9151,32.2496
3851,59.9098,32.1769
3852,59.9044,32.1019
3853,59.8981,32.0141
3854,58.5269,31.2507
3855,58.5477,31.2553
3856,58.5517,31.2344
3858,58.5788,31.1272
3859,58.5874,31.0655
3860,58.6024,30.9317
3861,58.6122,30.8327
3863,58.6169,31.2104
3864,58.6442,31.1874
3865,58.7138,31.1544
3866,58.7961,31.1257
3868,58.9069,31.0872
3869,58.6223,30.6255
3870,58.6195,30.5589
3871,58.6279,30.4298
3873,58.9284,31.5056
3874,58.9915,31.5405
3875,59.0406,31.5982
3878,58.8168,31.4646
3879,58.7013,31.3632
3880,58.6038,31.2914
3881,58.9512,31.0718
3882,59.0255,30.9636
3883,59.1450,30.8716
3884,59.2479,30.7920
3886,59.3314,30.7262
3887,59.4262,30.6479
3891,53.0933,25.3458
3895,53.1204,25.7184
3897,53.1068,25.9385
3899,53.4302,24.5472
3904,53.2879,24.4270
3905,53.5554,24.7831
3908,53.6940,24.9941
3919,53.9556,25.2626
3920,54.0735,25.2964
3922,54.2384,25.3515
3923,53.9159,25.3556
3925,53.6712,25.4330
3927,53.4684,25.5768
3933,53.2978,25.7510
3934,53.2646,25.8249
3936,53.1921,25.9326
3944,53.3149,26.5376
3948,53.4766,26.7482
3951,53.5285,26.9255
3952,51.8521,26.7837
3954,53.0826,26.1049
3955,53.0862,26.0947
3961,53.0746,26.6672
3964,53.0888,27.0417
3969,51.7960,26.7830
3970,51.9819,26.7689
3979,52.4475,26.7125
3984,52.7559,26.4378
3987,52.1252,26.7891
3988,52.9826,26.3038
3989,53.0326,26.2165
3992,53.9012,27.5282
3993,53.8906,27.5501
3994,53.8914,27.5868
3996,53.9147,27.6632
3997,53.8656,27.5604
3998,53.9326,27.7166
3999,53.9450,27.7740
4001,53.9876,27.8513
4005,54.0196,28.0569
4006,53.8838,28.0562
4007,54.0351,28.1971
4010,54.1012,28.3435
4014,54.2158,28.5260
4016,54.2483,28.7024
4019,54.2744,28.8386
4021,54.2993,29.0698
4023,54.3192,29.2570
4025,54.3084,29.4463
4028,54.4042,29.7503
4031,53.7971,40.0993
4032,53.7487,40.1203
4033,53.6911,40.0981
4034,53.7054,40.1361
4035,53.9755,38.1737
4036,53.9647,38.2244
4037,54.0080,38.1156
4038,54.0259,38.1107
4039,53.9473,38.1657
4040,53.8804,38.1606
4041,53.8431,38.1296
4042,53.7793,38.1120
4043,53.7411,38.1208
4044,53.6890,38.1717
4045,53.6485,38.1556
4046,53.6112,38.1224
4047,53.5979,38.0572
4048,53.5584,37.9939
4049,53.5277,37.9656
4050,53.5046,37.9993
4051,53.4801,38.0334
4052,53.4119,38.0441
4053,53.3651,38.0759
4054,53.3521,38.1045
4055,53.3195,38.0987
4056,53.2797,38.0949
4057,53.2552,38.0750
4058,53.2350,38.0498
4059,53.2105,38.0656
4060,53.1972,38.0954
4061,53.1486,38.1259
4062,53.9631,38.3119
4063,53.9701,38.3161
4064,53.9912,38.2958
4065,54.0108,38.2705
4066,54.0241,38.2554
4067,54.0278,38.2670
4069,54.0345,38.2406
4070,54.0412,38.2161
4073,54.0772,38.2312
4074,54.0852,38.2314
4075,54.0868,38.2210
4076,54.0803,38.1949
4077,54.0784,38.1684
4078,54.0712,38.1424
4079,54.0761,38.1528
4080,54.1050,38.2070
4081,54.1318,38.1790
4082,54.1898,38.2204
4083,54.2577,38.2402
4084,54.3004,38.2486
4085,54.3481,38.2434
4086,54.4214,38.2312
4087,54.4464,38.2134
4088,54.4693,38.2282
4089,54.5026,38.2218
4090,54.5749,38.2229
4091,54.6246,38.2230
4092,54.6604,38.2121
4093,54.7118,38.2097
4094,54.7465,38.2247
4095,54.7529,38.2584
4096,53.9563,38.4020
4097,53.9652,38.5364
4098,53.9598,38.6212
4099,53.9307,38.7096
4100,53.9133,38.7787
4101,53.8889,38.7273
4102,53.8565,38.6831
4103,53.8159,38.6382
4105,53.8920,38.8806
4106,53.8418,39.0371
4107,53.8362,39.1923
4108,53.8497,39.3130
4109,53.8662,39.3911
4110,53.8496,39.4966
4111,53.8251,39.5760
4112,53.7921,39.6092
4113,53.7822,39.7094
4114,53.7691,39.8088
4115,53.7437,39.9407
4116,53.7874,39.2405
4117,47.2055,39.7054
4118,53.8360,39.2000
4119,53.8545,39.1864
4120,53.9366,39.1512
4121,53.9710,39.1407
4122,54.0394,39.1085
4123,54.1009,39.0770
4124,54.1722,39.0569
4125,54.2226,39.0150
4126,54.2599,38.9467
4127,54.2282,38.9271
4128,54.2942,38.8989
4129,54.3363,38.8317
4130,54.3957,38.7677
4131,54.4593,38.7221
4132,54.4783,38.6646
4133,54.4962,38.6470
4134,54.5451,38.6200
4135,54.6189,38.5976
4136,54.6325,38.5806
4137,54.7158,39.3627
4138,54.7087,39.2305
4139,54.6630,39.1369
4140,54.6269,39.0051
4141,54.6024,38.9643
4142,54.5713,38.8210
4143,54.5391,38.7473
4144,54.6793,38.5286
4145,54.7072,38.4736
4146,54.7321,38.3831
4147,55.8112,39.0052
4148,55.8429,39.0641
4149,48.6010,28.7214
4153,48.7889,28.4719
4156,48.9024,28.2679
4157,48.4577,27.7746
4158,48.4577,27.7749
4159,48.4899,27.7034
4160,48.5476,27.7405
4161,48.6064,27.7804
4163,48.7883,27.7534
4164,48.8837,27.7543
4167,49.0672,27.6996
4170,49.0401,27.9468
4171,48.5108,26.7405
4172,48.6879,26.6019
4175,48.7697,26.6061
4176,48.8276,26.6057
4177,48.9067,26.6347
4179,49.0224,26.8399
4181,49.1122,26.3208
4182,49.1466,26.4711
4184,49.1684,26.6014
4186,49.1789,26.8041
4189,49.3243,26.8534
4191,49.6696,27.0131
4199,49.7529,27.1652
4200,49.7042,27.1315
4201,49.7907,26.9885
4204,50.0276,27.0117
4206,52.1825,34.0225
4207,49.0860,28.1401
4211,49.1025,28.3297
4213,49.1507,28.4886
4215,49.2393,28.5110
4221,49.1234,28.7123
4222,49.1234,28.7123
4223,49.0412,28.9186
4225,48.9899,28.8747
4226,48.9257,28.9613
4228,48.8729,29.0789
4229,48.9036,29.1835
4230,48.9091,29.2878
4231,48.7953,29.3916
4232,49.4351,28.5292
4233,49.4566,28.4756
4240,49.4633,28.5555
4241,49.4861,28.5910
4243,49.5654,28.7154
4245,49.6400,28.7835
4247,49.7336,27.2790
4250,49.6685,27.6713
4252,49.5594,27.9847
4254,49.5073,28.2044
4255,49.4913,28.3498
4256,49.3649,29.1417
4257,47.2054,39.7054
4262,49.3080,29.8062
4263,49.3666,29.7097
4264,49.3743,29.6476
4266,49.4076,29.4292
4271,49.4926,29.3027
4272,49.5257,29.3041
4274,49.6455,29.2005
4275,58.4845,33.0746
4276,58.5385,32.9703
4277,58.5819,32.8806
4279,58.6206,32.7907
4280,58.6373,32.7422
4281,58.6577,32.6832
4283,58.6900,32.5738
4284,58.7285,32.4630
4285,58.7743,32.3697
4287,58.8464,32.2214
4288,58.9088,32.0928
4290,58.9723,31.9609
4291,59.0180,31.8655
4293,59.0738,31.7702
4294,59.0832,31.7525
4295,59.1223,31.6800
4296,59.1145,31.6453
4297,59.1648,31.6681
4300,59.2453,31.8065
4303,59.3569,31.8141
4304,59.4533,31.9014
4305,59.1778,31.5767
4306,59.2053,31.5253
4307,59.2227,31.4927
4308,59.2406,31.4591
4309,59.2694,31.4051
4311,59.3116,31.3255
4312,59.3513,31.2503
4313,59.3828,31.1907
4314,59.4040,31.1504
4315,59.4168,31.1261
4316,59.4455,31.0714
4317,58.3701,36.7343
4318,58.3964,36.6271
4319,58.4623,36.4042
4320,58.4915,36.2213
4321,58.5437,36.0987
4322,58.6013,35.8068
4323,58.6224,35.7262
4324,58.6523,35.6147
4325,58.6923,35.4923
4326,58.6311,35.6811
4327,58.7109,35.4347
4328,58.7416,35.3391
4329,58.7598,35.2508
4330,58.7859,35.1654
4331,58.7895,35.1185
4332,58.8043,35.0292
4333,58.7984,34.8868
4334,58.8254,34.8215
4335,58.8522,34.7577
4336,59.1598,35.3124
4337,59.3293,35.1654
4338,59.0930,35.2064
4339,58.9772,35.1619
4340,58.9493,35.1275
4343,58.8873,34.5847
4344,58.8930,34.5036
4345,58.9119,34.3381
4346,58.9386,34.1830
4347,58.9537,34.0810
4348,58.9597,33.9935
4350,58.9920,33.7532
4351,59.0191,33.6435
4352,59.1507,33.2458
4353,59.0646,33.5024
4354,59.0525,33.5407
4355,59.1221,33.3423
4356,59.1517,33.1211
4357,59.1725,33.0095
4358,59.1941,32.8929
4359,59.2131,32.7901
4360,59.2200,32.7536
4361,59.2367,32.6509
4362,59.3513,32.7731
4363,59.4123,32.9401
4364,59.4853,33.1270
4365,59.5714,33.3464
4366,59.6077,33.4032
4367,59.2838,32.4438
4369,59.3571,32.3295
4372,59.4578,32.0266
4373,59.4644,31.9916
4375,59.4688,31.9459
4376,59.4721,31.8964
4378,59.5637,31.6549
4380,59.8236,32.3579
4384,59.9124,32.3272
4385,59.7477,32.2340
4386,59.7073,32.1903
4387,59.6776,32.1359
4388,59.8766,32.3188
4389,59.6540,32.1027
4390,59.6174,32.0847
4391,59.5527,32.0384
4393,54.4654,29.9722
4399,54.2528,27.0665
4406,54.1464,27.1023
4408,54.1070,27.1476
4411,54.0618,27.2173
4414,54.0039,27.2829
4416,53.9517,27.3157
4422,53.8899,27.3497
4423,53.6059,27.0717
4427,53.6810,27.1642
4430,53.7407,27.3277
4432,53.8163,27.4545
4436,53.8082,27.5794
4439,53.7515,27.6842
4444,53.7787,27.6681
4445,53.8389,27.6915
4446,53.5980,27.8564
4451,53.5138,28.1414
4458,53.3365,28.5228
4462,53.4304,28.4884
4464,53.5466,28.7500
4471,53.2576,28.8232
4472,53.2192,28.9279
4475,53.1766,29.0680
4477,53.1406,29.1883
4478,52.6125,28.8464
4482,52.7735,28.9627
4489,53.0316,29.1658
4491,53.1297,29.2372
4495,53.0451,29.5102
4502,52.8276,27.5877
4504,52.7931,27.5449
4506,52.8643,27.5779
4509,52.8057,27.7653
4510,53.0104,27.5167
4516,52.9528,27.9122
4520,53.0437,28.2722
4524,53.1767,28.4908
4528,52.4912,30.9671
4531,52.4562,30.9453
4532,55.7514,37.8550
4533,55.7597,37.8975
4534,55.7578,37.9223
4535,55.7521,37.9551
4536,55.7800,37.8629
4537,55.8057,37.9187
4538,55.8099,37.9494
4539,55.7525,38.0083
4540,55.7532,38.0612
4541,55.7532,38.1207
4542,55.7443,38.1531
4543,55.7298,38.2034
4544,55.7222,38.2911
4545,55.7210,38.3474
4546,55.7202,38.3785
4547,55.7324,38.4655
4548,55.7567,38.5733
4549,55.7694,38.6299
4550,55.7697,38.4682
4551,55.7870,38.4608
4552,55.8012,38.4546
4553,55.8507,38.4435
4554,55.8732,38.4677
4555,55.7758,38.6748
4556,55.7558,38.7778
4557,55.7744,38.7002
4558,55.7935,38.7193
4559,55.8648,38.7835
4560,55.8833,38.7874
4561,55.7480,38.8533
4562,55.7613,38.9315
4563,55.8691,39.1034
4564,55.8807,39.1628
4565,55.8916,39.2166
4566,55.9047,39.2821
4567,55.9095,39.3221
4568,55.9182,39.3944
4569,55.7109,38.9463
4570,55.6467,38.8886
4571,55.6109,38.8794
4572,55.5732,38.9232
4573,55.5656,39.0323
4574,55.5537,38.8770
4575,55.5713,38.9513
4576,55.5597,39.1141
4577,55.5695,39.2219
4578,55.5725,39.3033
4579,55.5728,39.4082
4580,55.5731,39.5211
4581,55.5653,39.6006
4582,55.5594,39.6877
4583,55.5646,39.7983
4584,55.4740,39.6594
4585,55.4006,39.6734
4586,55.3333,39.6449
4587,55.2635,39.6496
4588,55.2245,39.6632
4589,55.1898,39.6207
4590,55.1463,39.5572
4591,55.5652,39.8610
4592,55.5424,40.0048
4593,55.4441,38.9433
4594,55.3909,39.0093
4596,55.4103,38.8092
4597,55.3548,38.7341
4598,55.4782,38.9171
4599,55.3746,39.0313
4600,55.3401,38.8115
4601,55.2831,38.7366
4602,55.2704,38.7441
4603,55.2510,38.7555
4604,55.2152,38.7719
4605,55.1905,38.7791
4606,55.1437,38.7872
4607,55.1168,38.7854
4608,55.0997,38.7811
4609,55.0861,38.8052
4610,55.0744,38.7996
4611,55.0703,38.7549
4612,55.0645,38.7258
4613,55.0702,38.6854
4614,55.0619,38.6566
4615,55.0313,38.6224
4616,55.0127,38.6150
4617,54.9868,38.6060
4618,54.9464,38.5820
4619,54.9243,38.5561
4620,54.8619,38.5394
4621,54.8610,38.5672
4622,55.0649,38.8511
4623,55.0386,38.8986
4624,55.0265,38.9183
4625,55.0124,38.9775
4626,54.9825,39.0420
4627,54.9737,39.1155
4628,54.9562,39.1755
4629,54.9319,38.9937
4630,54.8956,38.9678
4631,54.8706,38.9500
4632,54.8388,38.9302
4633,54.7677,38.8826
4634,54.9162,39.2582
4635,54.8799,39.3267
4636,54.8516,39.3964
4637,54.8214,39.4481
4638,54.7683,39.4748
4639,55.9148,37.7615
4640,55.9322,37.7822
4641,55.9475,37.7996
4642,55.9622,37.8088
4643,55.9786,37.8190
4644,55.9950,37.8292
4645,55.9367,37.7672
4646,55.9573,37.7597
4647,55.9767,37.7255
4648,55.9254,37.8164
4649,55.9262,37.8610
4650,55.9249,37.8919
4651,55.9265,37.9162
4652,55.9469,37.8610
4653,55.9630,37.8786
4654,55.9617,37.9083
4655,55.9648,37.9393
4656,55.9682,37.9619
4659,49.7026,29.0109
4660,49.7279,28.9141
4662,51.5610,32.9802
4664,52.2038,32.5815
4667,52.1687,32.8953
4671,51.9933,33.2551
4672,50.1968,27.0661
4677,50.1654,27.0767
4680,49.9555,26.2151
4683,49.9987,26.3782
4684,50.0283,26.4975
4685,50.0333,26.6272
4687,50.0566,26.7586
4688,50.1071,26.8327
4689,50.4616,26.3611
4692,50.4371,26.4939
4693,50.4150,26.5575
4695,50.3614,26.7018
4697,50.3314,26.8255
4698,50.2986,26.8000
4699,50.3207,26.8859
4700,50.2568,26.9545
4701,50.1544,27.2296
4705,50.1398,27.4883
4706,50.1384,27.5241
4709,50.1002,27.6686
4711,50.0757,27.8007
4713,50.0529,27.9557
4715,50.0189,28.1438
4717,49.9713,28.2934
4722,49.8895,28.6133
4725,49.7574,28.7836
4727,49.7050,28.8304
4729,49.7503,28.8941
4732,49.8448,29.0269
4734,49.9245,29.2122
4737,50.0243,29.0108
4738,49.9443,29.4593
4741,49.7545,29.6561
4742,49.9812,29.7313
4744,50.0790,29.9306
4745,52.5514,85.1114
4753,50.0519,29.9450
4755,49.9501,30.0423
4757,49.8122,30.1101
4758,49.7797,30.1857
4762,49.7388,30.3642
4766,49.6577,30.6507
4769,49.6781,30.9118
4772,49.5643,30.8856
4773,49.8408,30.7851
4774,50.1398,30.7529
4779,50.0418,29.5173
4781,50.1004,29.3844
4785,59.5986,31.5393
4786,59.6302,31.4045
4788,59.6902,31.2425
4789,59.7267,31.1600
4791,59.1524,37.5514
4793,59.1685,37.3651
4794,59.1963,37.1506
4795,59.2095,36.9669
4796,59.2370,36.7543
4797,59.2539,36.5676
4798,59.2829,36.4285
4799,59.3378,36.2952
4800,59.3831,36.1527
4801,59.3860,35.9486
4802,59.4138,35.8222
4804,59.5145,35.4331
4805,59.5147,35.2219
4806,59.5076,35.0393
4807,59.4930,34.8448
4808,61.7384,34.4459
4809,59.4955,34.6753
4810,59.5022,34.4969
4811,59.5049,34.3621
4812,59.5128,34.2520
4813,59.5242,34.1767
4814,59.5565,34.0846
4815,59.6030,33.9491
4816,59.5871,33.7770
4817,59.6133,33.6337
4818,59.6365,33.5047
4819,59.6408,33.3769
4820,59.6460,33.2145
4821,59.6619,33.0766
4822,59.6860,33.0087
4823,59.7161,32.9455
4824,59.7894,32.7852
4825,59.8204,32.6838
4826,59.8458,32.5909
4827,59.8588,32.5508
4828,59.8768,32.4957
4829,59.8921,32.4485
4830,60.7279,33.5550
4831,59.9178,32.3552
4832,59.8917,31.9256
4834,59.8802,31.7657
4835,59.8620,31.6603
4836,60.9508,34.0834
4837,59.8467,31.5807
4840,59.8166,31.4543
4841,59.7999,31.3807
4843,59.7831,31.2731
4844,59.7735,31.2121
4845,59.7649,31.1572
4846,59.9360,32.3803
4848,59.9938,32.5263
4849,60.0128,32.5610
4850,60.0444,32.6008
4851,60.1167,32.6529
4852,60.1833,32.7560
4853,60.2407,32.8040
4854,60.2969,32.8695
4855,60.3334,32.9631
4857,60.4565,33.1421
4858,60.5540,33.2480
4859,60.6231,33.3156
4860,60.6895,33.4362
4861,60.7497,33.7133
4862,60.7797,33.8602
4863,60.8377,33.9892
4865,60.9020,34.0693
4866,60.9515,34.0835
4867,61.0097,34.3155
4868,61.1014,34.3946
4869,61.1614,34.4085
4870,61.2036,34.4471
4871,61.2683,34.4436
4872,61.3208,34.4463
4873,61.3489,34.4564
4874,61.4245,34.4449
4875,61.4867,34.4879
4876,61.5628,34.4507
4877,61.6464,34.4827
4878,61.7157,34.4771
4879,61.7389,34.4460
4880,57.8863,34.0611
4881,57.9121,34.0169
4882,57.9371,33.9803
4883,57.9551,33.9532
4884,57.9068,33.9872
4885,57.9099,33.9105
4886,57.8570,34.1118
4887,56.8558,37.3771
4888,56.9024,37.4964
4889,56.9491,37.5350
4890,57.0247,37.5870
4891,57.1008,37.6880
4892,57.1782,37.7460
4893,57.2044,37.7682
4894,57.2391,37.7878
4895,57.2341,37.8309
4896,57.2620,37.9319
4897,57.2999,38.0242
4898,57.3255,38.1094
4899,57.4055,38.1986
4900,57.4460,38.2577
4901,57.5073,38.3255
4902,57.2740,37.6689
4903,57.3151,37.6177
4904,57.3528,37.5896
4905,57.3752,37.5386
4906,57.4606,37.4535
4907,57.4908,37.4119
4910,52.3952,31.0398
4911,52.3917,31.1007
4914,52.3836,31.0615
4919,52.2191,31.0986
4923,52.4335,31.4779
4924,52.4001,31.3231
4925,52.4336,31.4777
4928,52.3081,31.2103
4932,52.2120,31.4168
4938,52.2120,31.4168
4939,52.1749,31.6918
4940,52.2188,31.0992
4941,51.6312,29.0668
4942,51.6257,29.0648
4944,51.8204,29.1523
4946,51.9530,29.2053
4948,51.8804,29.3205
4949,52.0386,29.1758
4950,52.0789,29.2029
4951,52.0862,29.2331
4952,52.2231,27.0789
4956,52.2082,27.4055
4957,52.2149,27.4745
4964,52.2192,27.8534
4967,52.2237,28.3235
4970,52.2042,28.5744
4978,52.1387,29.3198
4985,52.2148,29.3854
4986,52.2737,29.4217
4993,52.6304,29.7125
5001,52.2525,29.8368
5007,51.9171,30.0080
5015,52.3489,30.3921
5022,52.4238,30.8719
5037,52.7097,30.5779
5044,52.6002,30.8120
5046,52.5708,30.8750
5047,52.5210,30.9428
5048,55.9633,38.0303
5049,55.9272,37.9458
5050,55.9191,37.9739
5051,55.9094,38.0087
5052,55.9063,38.0363
5053,55.8972,38.0631
5054,55.8826,38.0836
5055,55.8703,38.1031
5056,55.8614,38.1351
5057,55.8436,38.1975
5058,55.8127,38.2345
5059,55.7797,38.2735
5060,55.7544,38.3634
5061,56.0128,37.8397
5062,56.0403,37.8545
5063,56.0650,37.8679
5064,56.0941,37.9003
5065,56.1176,37.9183
5066,56.1358,37.9303
5067,56.1611,37.9468
5068,56.1902,37.9659
5069,56.2142,37.9768
5070,56.2339,37.9848
5071,56.1454,37.9363
5072,56.1440,37.9982
5073,56.1395,38.0527
5074,56.1155,38.0955
5075,56.1086,38.1369
5076,56.2566,37.9961
5077,56.2833,38.0779
5078,56.3019,38.1372
5079,56.3441,38.2020
5080,56.3698,38.2285
5081,56.3854,38.2703
5082,56.2926,37.7818
5083,56.2936,37.8222
5084,56.2980,37.9426
5085,56.3244,38.0338
5086,56.3434,38.0712
5087,56.3440,38.1259
5088,56.3594,38.1767
5089,56.3921,38.3067
5090,56.3959,38.3730
5091,56.3835,38.4590
5092,56.3789,38.5875
5093,56.3982,38.7041
5094,56.3722,38.6916
5095,56.3188,38.6951
5096,56.2831,38.7200
5097,56.2670,38.7898
5098,56.2083,38.8268
5099,56.1514,38.8457
5100,56.0724,38.8477
5101,56.0407,38.8672
5102,56.0004,38.9110
5103,55.9637,38.9657
5104,55.9511,38.9960
5105,55.8860,39.0026
5106,55.9330,39.0034
5107,55.8507,39.0224
5108,55.9044,37.5383
5109,55.9244,37.5279
5110,55.9400,37.5200
5111,55.9526,37.5124
5112,55.9709,37.5046
5113,55.9838,37.4988
5114,56.0133,37.4849
5115,56.0278,37.4861
5116,56.0489,37.4926
5117,56.0744,37.4958
5118,56.0909,37.5042
5119,56.1208,37.5150
5120,56.1717,37.5092
5121,56.2075,37.5261
5122,56.2434,37.5118
5123,56.1387,37.4997
5124,56.1258,37.4589
5125,56.1256,37.4242
5126,56.0984,37.3796
5127,56.0854,37.2974
5128,56.0813,37.2612
5129,56.0739,37.1143
5130,56.0768,37.1461
5131,56.2865,37.5017
5132,56.3249,37.5174
5133,56.3189,37.5489
5134,56.3016,37.6269
5135,56.3103,37.6624
5136,56.3148,37.7016
5137,56.3137,37.7309
5138,56.3376,37.5103
5139,56.3828,37.5162
5140,56.4189,37.4974
5141,56.4448,37.5178
5142,56.5391,37.5600
5143,56.5805,37.5677
5144,56.6392,37.5618
5145,56.5292,37.4267
5146,56.5597,37.3933
5147,56.6354,37.2964
5148,56.6589,37.2609
5149,56.6919,37.1920
5150,56.6785,37.2265
5151,56.7268,37.1367
5152,56.7459,37.2007
5153,56.7225,37.5260
5154,56.7698,37.4186
5155,55.5713,42.0315
5156,55.5637,42.0592
5157,55.5616,42.1299
5158,55.5645,41.9459
5159,55.6000,41.9960
5160,55.6290,41.9545
5161,55.6499,41.8794
5162,55.6642,41.8509
5163,55.7039,41.7984
5164,55.7468,41.7681
5165,55.7710,41.7362
5166,55.7956,41.7312
5167,50.1378,29.1011
5170,50.2027,28.7911
5172,50.0127,28.6364
5174,50.1079,28.6643
5175,50.1759,28.7062
5177,50.2685,28.6986
5185,50.3161,29.0206
5186,50.4560,28.6827
5187,50.5374,28.6671
5189,50.6913,28.6239
5192,50.8627,28.5896
5193,50.9566,28.5931
5195,50.9573,28.6349
5201,50.9851,28.6135
5202,51.0198,28.6416
5203,51.0730,28.6776
5204,51.1432,28.7148
5205,51.1432,28.7148
5209,51.3527,29.2828
5211,51.3611,29.4382
5218,50.9356,28.7106
5219,51.3862,28.8762
5220,50.8736,28.9393
5225,50.7746,29.2953
5227,50.7368,29.3693
5228,50.7210,29.4517
5229,51.4704,28.9521
5231,50.2916,27.3061
5232,50.3571,27.3951
5234,50.5979,27.5928
5235,50.5491,27.6576
5244,50.4309,28.1199
5252,51.4704,28.9521
5253,50.8061,28.0650
5255,50.8587,28.1977
5257,50.8985,28.2923
5258,50.9152,28.3848
5262,50.4250,27.5013
5263,51.2285,27.6483
5264,51.2056,27.8077
5266,51.1554,27.9709
5267,51.1175,28.0511
5272,51.0348,28.3795
5276,51.1641,28.1996
5281,51.2952,28.4924
5282,51.2898,28.5857
5285,50.5059,26.2715
5289,50.4582,26.0373
5293,50.3863,25.7556
5294,57.5484,37.3295
5295,57.5839,37.3064
5296,57.6813,37.2355
5297,57.7288,37.1995
5298,57.7803,37.1619
5299,57.9103,37.0880
5300,57.7902,37.0213
5301,57.8021,36.9109
5302,57.8084,36.8453
5303,58.0488,37.1052
5304,58.2055,37.0624
5305,58.3393,37.0207
5306,58.3565,36.9487
5307,58.3945,36.9640
5308,58.4478,37.0322
5309,58.5446,37.0636
5310,58.5771,37.0870
5311,58.6011,37.1332
5312,58.6539,37.2643
5313,57.7853,36.5968
5314,57.7879,36.4724
5315,57.7919,36.3075
5316,57.7835,36.1874
5317,57.7739,36.0516
5318,57.7971,35.8601
5319,57.8185,35.7398
5320,57.8315,35.6260
5321,57.8542,35.4133
5322,57.8599,35.2680
5323,57.8649,35.1727
5324,57.8801,35.0074
5325,57.8981,34.8911
5326,57.9069,34.7657
5327,57.9236,34.6595
5328,57.9231,34.5683
5329,57.9179,34.5240
5330,57.9228,34.4246
5331,57.9234,34.3941
5332,57.9358,34.3053
5333,57.9308,34.2493
5334,57.9090,34.2105
5335,57.8970,34.1850
5336,57.8820,34.1098
5337,57.8539,34.1519
5338,57.8234,34.2027
5339,57.8054,34.2328
5340,57.7638,34.2912
5341,57.8795,34.0845
5342,57.7355,34.3142
5343,57.9857,33.9072
5344,58.0197,33.8521
5345,58.0452,33.8078
5346,58.0771,33.7560
5347,58.1053,33.7141
5348,58.1282,33.6691
5349,,
5350,58.1716,33.5916
5351,58.2014,33.5517
5352,58.2333,33.5090
5353,58.2836,33.6264
5354,58.2947,33.4238
5355,58.3266,33.3763
5356,58.3224,33.7303
5357,58.3722,33.8299
5358,58.3092,33.7028
5359,58.3890,33.8890
5360,58.3728,33.2988
5361,58.4015,33.2297
